GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-api,org.onosproject.net.statistic,DefaultLoad,1,86,1,1,0,26,1,10,0,10
onos-api,org.onosproject.net.statistic,SummaryFlowEntryWithLoad,105,0,0,0,34,0,10,0,10,0
onos-api,org.onosproject.net.statistic,TypedFlowEntryWithLoad,142,0,13,0,41,0,20,0,13,0
onos-api,org.onosproject.net.device,DeviceEvent,35,20,2,0,10,7,3,3,2,3
onos-api,org.onosproject.net.device,OchPortDescription,77,0,0,0,22,0,6,0,6,0
onos-api,org.onosproject.net.device,OduCltPortDescription,43,0,0,0,13,0,4,0,4,0
onos-api,org.onosproject.net.device,DefaultPortStatistics,0,258,0,0,0,51,0,15,0,15
onos-api,org.onosproject.net.device,OmsPortDescription,73,0,0,0,22,0,6,0,6,0
onos-api,org.onosproject.net.device,DefaultDeviceDescription,59,80,0,0,17,21,3,9,3,9
onos-api,org.onosproject.net.device,DeviceEvent.Type,9,99,0,0,0,10,2,2,2,2
onos-api,org.onosproject.net.device,DefaultPortStatistics.Builder,0,92,0,0,0,27,0,14,0,14
onos-api,org.onosproject.net.device,DefaultPortDescription,93,0,0,0,27,0,9,0,9,0
onos-api,org.onosproject.app,ApplicationEvent,0,11,0,0,0,4,0,2,0,2
onos-api,org.onosproject.app,ApplicationException,0,12,0,0,0,6,0,3,0,3
onos-api,org.onosproject.app,DefaultApplicationDescription,1,116,1,1,0,29,1,10,0,10
onos-api,org.onosproject.app,ApplicationState,38,0,0,0,3,0,4,0,4,0
onos-api,org.onosproject.app,ApplicationEvent.Type,9,59,0,0,0,6,2,2,2,2
onos-api,org.onosproject.ui.table.cell,EnumFormatter,0,15,0,0,0,3,0,3,0,3
onos-api,org.onosproject.ui.table.cell,HexFormatter,0,20,0,0,0,3,0,3,0,3
onos-api,org.onosproject.ui.table.cell,DefaultCellComparator,6,16,1,1,1,4,1,3,0,3
onos-api,org.onosproject.ui.table.cell,HostLocationFormatter,0,24,0,0,0,4,0,3,0,3
onos-api,org.onosproject.ui.table.cell,ConnectPointFormatter,0,24,0,0,0,4,0,3,0,3
onos-api,org.onosproject.ui.table.cell,AbstractCellComparator,0,22,0,8,0,8,0,6,0,2
onos-api,org.onosproject.ui.table.cell,TimeFormatter,0,28,0,0,0,8,0,4,0,4
onos-api,org.onosproject.ui.table.cell,AbstractCellFormatter,0,11,0,2,0,2,0,3,0,2
onos-api,org.onosproject.ui.table.cell,NumberFormatter,18,0,0,0,6,0,3,0,3,0
onos-api,org.onosproject.ui.table.cell,DefaultCellFormatter,0,11,0,0,0,3,0,3,0,3
onos-api,org.onosproject.ui.table.cell,AppIdFormatter,0,24,0,0,0,4,0,3,0,3
onos-api,org.onosproject.ui,JsonUtils,72,10,2,0,17,2,10,2,9,2
onos-api,org.onosproject.ui,UiViewHidden,8,6,0,0,3,2,1,1,1,1
onos-api,org.onosproject.ui,UiView,55,31,6,0,14,11,7,5,4,5
onos-api,org.onosproject.ui,UiExtension,20,65,1,1,2,16,2,7,1,7
onos-api,org.onosproject.ui,UiMessageHandler,135,0,8,0,37,0,16,0,12,0
onos-api,org.onosproject.ui,RequestHandler,54,0,0,0,16,0,10,0,10,0
onos-api,org.onosproject.ui,UiExtension.Builder,3,73,2,2,0,17,2,5,0,5
onos-api,org.onosproject.ui,UiTopoOverlay,33,0,0,0,16,0,10,0,10,0
onos-api,org.onosproject.ui,UiView.Category,12,56,0,0,1,8,3,2,3,2
onos-api,org.onosproject.net,DefaultEdgeLink,20,65,0,6,4,10,1,7,1,4
onos-api,org.onosproject.net,Device.Type,9,149,0,0,0,3,2,2,2,2
onos-api,org.onosproject.net,DefaultPort,0,158,4,12,0,33,4,14,0,10
onos-api,org.onosproject.net,DefaultAnnotations,63,166,12,20,16,36,12,19,4,11
onos-api,org.onosproject.net,MastershipRole,48,0,0,0,4,0,4,0,4,0
onos-api,org.onosproject.net,LinkKey,14,75,0,8,3,17,3,9,3,5
onos-api,org.onosproject.net,DeviceId,12,64,1,7,5,16,3,10,2,7
onos-api,org.onosproject.net,DefaultDevice,24,158,4,12,9,34,6,14,2,10
onos-api,org.onosproject.net,DefaultLink,0,123,1,9,0,30,1,14,0,10
onos-api,org.onosproject.net,OchSignalType,9,29,0,0,0,3,2,2,2,2
onos-api,org.onosproject.net,OchPort,168,0,18,0,30,0,16,0,7,0
onos-api,org.onosproject.net,DefaultPath,28,94,5,3,6,22,6,6,2,6
onos-api,org.onosproject.net,HostLocation,0,29,0,0,0,8,0,4,0,4
onos-api,org.onosproject.net,AnnotationKeys,6,9,0,0,4,3,1,1,1,1
onos-api,org.onosproject.net,AbstractAnnotated,7,25,1,3,3,5,2,3,1,2
onos-api,org.onosproject.net,Lambda,0,13,0,0,0,2,0,2,0,2
onos-api,org.onosproject.net,DefaultDisjointPath,120,0,18,0,24,0,17,0,8,0
onos-api,org.onosproject.net,AbstractModel,6,10,0,0,3,4,1,2,1,2
onos-api,org.onosproject.net,AbstractDescription,14,22,2,2,4,5,4,2,2,2
onos-api,org.onosproject.net,Link.Type,9,69,0,0,0,7,2,2,2,2
onos-api,org.onosproject.net,AbstractElement,6,8,0,0,3,3,1,1,1,1
onos-api,org.onosproject.net,ElementId,0,3,0,0,0,1,0,1,0,1
onos-api,org.onosproject.net,HostId,21,111,2,8,7,20,6,10,4,7
onos-api,org.onosproject.net,ChannelSpacing,12,68,0,0,1,9,3,2,3,2
onos-api,org.onosproject.net,OmsPort,180,0,18,0,33,0,17,0,8,0
onos-api,org.onosproject.net,PortNumber,62,134,17,11,18,34,13,15,3,11
onos-api,org.onosproject.net,OduCltPort,121,0,14,0,22,0,12,0,5,0
onos-api,org.onosproject.net,Link.State,9,29,0,0,0,3,2,2,2,2
onos-api,org.onosproject.net,IpElementId,51,0,4,0,13,0,8,0,6,0
onos-api,org.onosproject.net,Port.Type,9,79,0,0,0,8,2,2,2,2
onos-api,org.onosproject.net,IndexedLambda,0,44,0,6,0,14,0,8,0,5
onos-api,org.onosproject.net,OduSignalType,9,69,0,0,0,7,2,2,2,2
onos-api,org.onosproject.net,GridType,9,39,0,0,0,4,2,2,2,2
onos-api,org.onosproject.net,DefaultHost,0,127,2,10,0,28,2,13,0,9
onos-api,org.onosproject.net,ConnectPoint,23,151,4,14,5,33,4,16,1,10
onos-api,org.onosproject.net,DefaultAnnotations.Builder,0,32,0,0,0,8,0,4,0,4
onos-api,org.onosproject.net,OduSignalId,16,150,5,11,3,27,8,8,3,5
onos-api,org.onosproject.net,NetTools,15,0,0,0,3,0,2,0,2,0
onos-api,org.onosproject.net,OchSignal,96,134,3,11,20,27,11,9,8,5
onos-api,org.onosproject.net,OduCltPort.SignalType,58,0,0,0,5,0,4,0,4,0
onos-api,org.onosproject.net,AnnotationsUtil,46,0,12,0,12,0,8,0,2,0
onos-api,org.onosproject.net.intent,OpticalCircuitIntent,96,0,0,0,28,0,8,0,8,0
onos-api,org.onosproject.net.intent,IntentEvent.new Object() {...},82,0,0,0,1,0,1,0,1,0
onos-api,org.onosproject.net.intent,IntentStoreDelegate,1,0,0,0,1,0,1,0,1,0
onos-api,org.onosproject.net.intent,IntentData,87,246,5,45,31,62,14,36,10,12
onos-api,org.onosproject.net.intent,TwoWayP2PIntent,0,76,0,0,0,19,0,5,0,5
onos-api,org.onosproject.net.intent,OpticalPathIntent.Builder,10,61,0,0,3,14,2,9,2,9
onos-api,org.onosproject.net.intent,IntentEvent,46,5,8,0,20,2,10,1,3,1
onos-api,org.onosproject.net.intent,MultiPointToSinglePointIntent.Builder,15,50,0,0,3,10,3,7,3,7
onos-api,org.onosproject.net.intent,Key.StringKey,0,64,2,10,0,17,2,8,0,4
onos-api,org.onosproject.net.intent,MplsPathIntent.Builder,20,55,0,0,4,12,4,7,4,7
onos-api,org.onosproject.net.intent,PathIntent.Builder,10,44,0,0,2,9,2,7,2,7
onos-api,org.onosproject.net.intent,ConnectivityIntent.Builder,5,38,0,0,1,12,1,6,1,6
onos-api,org.onosproject.net.intent,HostToHostIntent,0,78,0,0,0,19,0,5,0,5
onos-api,org.onosproject.net.intent,Key.LongKey,0,71,2,10,0,16,2,8,0,4
onos-api,org.onosproject.net.intent,IntentOperation,84,0,10,0,20,0,13,0,8,0
onos-api,org.onosproject.net.intent,PartitionEvent,5,0,0,0,2,0,1,0,1,0
onos-api,org.onosproject.net.intent,LinkCollectionIntent,0,91,0,0,0,26,0,7,0,7
onos-api,org.onosproject.net.intent,MplsPathIntent,0,30,0,0,0,7,0,4,0,4
onos-api,org.onosproject.net.intent,IntentException,0,12,0,0,0,6,0,3,0,3
onos-api,org.onosproject.net.intent,IntentOperation.Type,38,0,0,0,3,0,4,0,4,0
onos-api,org.onosproject.net.intent,TwoWayP2PIntent.Builder,10,54,0,0,2,11,2,8,2,8
onos-api,org.onosproject.net.intent,OpticalConnectivityIntent,96,0,0,0,28,0,8,0,8,0
onos-api,org.onosproject.net.intent,OpticalConnectivityIntent.Builder,56,0,0,0,13,0,9,0,9,0
onos-api,org.onosproject.net.intent,IntentEvent.Type,9,79,0,0,0,8,2,2,2,2
onos-api,org.onosproject.net.intent,ConnectivityIntent,0,46,0,0,0,14,0,6,0,6
onos-api,org.onosproject.net.intent,MplsIntent,16,114,1,1,6,25,2,7,1,7
onos-api,org.onosproject.net.intent,Intent.Builder,5,16,0,0,2,6,1,3,1,3
onos-api,org.onosproject.net.intent,PointToPointIntent.Builder,15,49,0,0,3,10,3,7,3,7
onos-api,org.onosproject.net.intent,LinkCollectionIntent.Builder,5,69,0,0,1,14,1,10,1,10
onos-api,org.onosproject.net.intent,PointToPointIntent,55,49,1,1,16,8,3,4,2,4
onos-api,org.onosproject.net.intent,IntentState,5,123,0,0,0,13,1,3,1,3
onos-api,org.onosproject.net.intent,Intent,5,126,6,12,0,35,6,15,0,12
onos-api,org.onosproject.net.intent,MultiPointToSinglePointIntent,56,55,2,2,16,11,4,4,2,4
onos-api,org.onosproject.net.intent,SinglePointToMultiPointIntent.Builder,15,50,0,0,3,10,3,7,3,7
onos-api,org.onosproject.net.intent,FlowRuleIntent,55,0,0,0,17,0,6,0,6,0
onos-api,org.onosproject.net.intent,PartitionEvent.Type,28,0,0,0,2,0,4,0,4,0
onos-api,org.onosproject.net.intent,IntentId,0,58,0,6,0,16,0,10,0,7
onos-api,org.onosproject.net.intent,MplsIntent.Builder,10,68,0,0,2,15,2,10,2,10
onos-api,org.onosproject.net.intent,SinglePointToMultiPointIntent,56,56,2,2,16,11,4,4,2,4
onos-api,org.onosproject.net.intent,IntentData.new Object() {...},11,71,0,0,0,1,0,1,0,1
onos-api,org.onosproject.net.intent,OpticalPathIntent,30,95,0,0,11,24,4,6,4,6
onos-api,org.onosproject.net.intent,OpticalCircuitIntent.Builder,56,0,0,0,13,0,9,0,9,0
onos-api,org.onosproject.net.intent,Key,0,30,0,0,0,8,0,6,0,6
onos-api,org.onosproject.net.intent,PathIntent,9,123,1,5,5,22,2,8,1,6
onos-api,org.onosproject.net.intent,HostToHostIntent.Builder,15,49,0,0,3,10,3,7,3,7
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModMplsBosInstruction,62,0,4,0,14,0,8,0,6,0
onos-api,org.onosproject.net.flow.instructions,L4ModificationInstruction,0,5,0,0,0,2,0,2,0,2
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModMplsTtlInstruction,37,0,4,0,11,0,7,0,5,0
onos-api,org.onosproject.net.flow.instructions,L3ModificationInstruction.ModIPv6FlowLabelInstruction,0,66,0,4,0,14,0,8,0,6
onos-api,org.onosproject.net.flow.instructions,Instructions.MeterInstruction,57,0,4,0,14,0,8,0,6,0
onos-api,org.onosproject.net.flow.instructions,L0ModificationInstruction.L0SubType,9,29,0,0,0,3,2,2,2,2
onos-api,org.onosproject.net.flow.instructions,Instructions,143,213,1,3,27,44,17,24,16,23
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.L2SubType,9,129,0,0,0,13,2,2,2,2
onos-api,org.onosproject.net.flow.instructions,L1ModificationInstruction.L1SubType,28,0,0,0,2,0,4,0,4,0
onos-api,org.onosproject.net.flow.instructions,L3ModificationInstruction.L3SubType,9,89,0,0,0,9,2,2,2,2
onos-api,org.onosproject.net.flow.instructions,L4ModificationInstruction.L4SubType,9,49,0,0,0,5,2,2,2,2
onos-api,org.onosproject.net.flow.instructions,L3ModificationInstruction.ModTtlInstruction,48,0,4,0,13,0,7,0,5,0
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.PushHeaderInstructions,64,9,8,0,13,4,9,1,5,1
onos-api,org.onosproject.net.flow.instructions,Instructions.TableTypeTransition,56,0,4,0,14,0,8,0,6,0
onos-api,org.onosproject.net.flow.instructions,Instructions.GroupInstruction,57,0,4,0,14,0,8,0,6,0
onos-api,org.onosproject.net.flow.instructions,L0ModificationInstruction,0,5,0,0,0,2,0,2,0,2
onos-api,org.onosproject.net.flow.instructions,Instructions.OutputInstruction,0,56,0,4,0,14,0,8,0,6
onos-api,org.onosproject.net.flow.instructions,L4ModificationInstruction.ModTransportPortInstruction,0,73,1,7,0,16,1,9,0,6
onos-api,org.onosproject.net.flow.instructions,L3ModificationInstruction,0,5,0,0,0,2,0,2,0,2
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModMplsLabelInstruction,5,59,0,4,1,14,1,8,1,6
onos-api,org.onosproject.net.flow.instructions,L3ModificationInstruction.ModIPInstruction,0,73,1,7,0,16,1,9,0,6
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModEtherInstruction,0,73,1,7,0,16,1,9,0,6
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModVlanIdInstruction,0,59,0,4,0,14,0,8,0,6
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction,0,5,0,0,0,2,0,2,0,2
onos-api,org.onosproject.net.flow.instructions,L1ModificationInstruction.ModOduSignalIdInstruction,2,45,0,4,1,14,1,7,1,5
onos-api,org.onosproject.net.flow.instructions,Instructions.MetadataInstruction,89,0,8,0,19,0,11,0,7,0
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModVlanPcpInstruction,0,67,0,4,0,14,0,8,0,6
onos-api,org.onosproject.net.flow.instructions,Instruction.Type,5,133,0,0,0,13,1,3,1,3
onos-api,org.onosproject.net.flow.instructions,Instructions.NoActionInstruction,7,27,3,1,3,6,2,5,0,5
onos-api,org.onosproject.net.flow.instructions,Instructions.DropInstruction,10,24,2,2,3,6,3,4,1,4
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.ModTunnelIdInstruction,0,63,0,4,0,15,0,8,0,6
onos-api,org.onosproject.net.flow.instructions,L0ModificationInstruction.ModOchSignalInstruction,2,45,0,4,1,14,1,7,1,5
onos-api,org.onosproject.net.flow.instructions,L0ModificationInstruction.ModLambdaInstruction,0,76,1,7,0,16,1,9,0,6
onos-api,org.onosproject.net.flow.instructions,L2ModificationInstruction.PopVlanInstruction,42,6,4,0,10,3,6,1,4,1
onos-api,org.onosproject.net.flow.instructions,L1ModificationInstruction,0,5,0,0,0,2,0,2,0,2
onos-api,org.onosproject.security,Permission,39,57,8,4,12,12,10,4,4,4
onos-api,org.onosproject.security,AppGuard,9,5,1,1,3,3,2,1,1,1
onos-api,org.onosproject.security,AppPermission.Type,9,369,0,0,0,37,2,2,2,2
onos-api,org.onosproject.security,SecurityUtil,85,0,14,0,33,0,13,0,6,0
onos-api,org.onosproject.security,AppPermission,42,0,0,0,16,0,4,0,4,0
