GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-app-acl,org.onos.acl.impl,ApiDocRegistrator,10,0,0,0,3,0,1,0,1,0
onos-app-acl,org.onosproject.acl,AclWebResource,292,0,36,0,67,0,25,0,6,0
onos-app-acl,org.onosproject.acl,AclRule.Builder,97,0,16,0,21,0,15,0,7,0
onos-app-acl,org.onosproject.acl,AclRule,295,0,40,0,65,0,35,0,15,0
onos-app-acl,org.onosproject.acl,AclRule.Action,38,0,0,0,2,0,4,0,4,0
onos-app-acl,org.onosproject.acl,RuleId,58,0,6,0,16,0,10,0,7,0
onos-app-acl,org.onosproject.acl.impl,AclManager.InternalHostListener,129,0,22,0,24,0,14,0,3,0
onos-app-acl,org.onosproject.acl.impl,AclManager,581,0,69,0,118,0,58,0,23,0
onos-app-acl,org.onosproject.acl.impl,DistributedAclStore,397,0,34,0,102,0,46,0,29,0
