GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-app-flowanalyzer,org.onosproject.flowanalyzer,FlowAnalyzer,675,0,84,0,122,0,57,0,15,0
onos-app-flowanalyzer,org.onosproject.flowanalyzer,FlowAnalysisCommand,14,0,0,0,4,0,2,0,2,0
