GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
onos-ovsdb-provider-device,org.onosproject.ovsdb.providers.device,OvsdbDeviceProvider,45,49,6,0,4,12,12,3,9,3
onos-ovsdb-provider-device,org.onosproject.ovsdb.providers.device,OvsdbDeviceProvider.InnerOvsdbNodeListener,0,69,0,0,0,15,0,3,0,3
